created,text,retwc,hashtag,followers,friends
2021-06-10 14:29:34,b'it was always a faculty member tryna take Harry Potter out the game like damn\xf0\x9f\x92\x80',0,None,634,487
2021-06-10 14:29:30,b'RT @TheNightDeviant: Harry Potter was kind of a failure but Imma not go there lmao https://t.co/00mS5wPUjJ',6,None,128,559
2021-06-10 14:29:19,"b'""Arcade"" by @dunclaurence is cool song! It\'s also a Eurovision contest winner, a Harry Potter TikTok meme soundtrac\xe2\x80\xa6 https://t.co/JbiigMlY65'",2,None,15758,205
2021-06-10 14:29:10,b'@valnootfound hii! im watching harry potter :]',0,None,1445,1333
2021-06-10 14:28:39,"b'RT @dora_t0nks: as representatividades em Harry Potter, \na thread! https://t.co/bcdqSrAFP6'",1037,None,1462,1549
2021-06-10 14:28:37,"b'RT @dora_t0nks: as representatividades em Harry Potter, \na thread! https://t.co/bcdqSrAFP6'",1037,None,15496,9614
2021-06-10 14:28:37,b'@CUPlDSANGEL is he named after draco from Harry Potter',0,None,245,269
2021-06-10 14:28:25,"b'RT @MuggleNet: ""The Patronus is a kind of positive force, a projection of the very things that the Dementor feeds upon \xe2\x80\x93 hope, happiness, t\xe2\x80\xa6'",4,None,21,50
2021-06-10 14:28:20,b'RT @wizardingworld: The final set of Hogwarts House Editions are out today! These limited editions of Harry Potter and the Deathly Hallows\xe2\x80\xa6',224,None,303,995
2021-06-10 14:28:20,b'RT @georqlvr: just wanted to come on here and say george should do a 3 hour solo stream of him just finishing the harry potter game',9,None,609,1484
2021-06-10 14:28:14,b'RT @loonavelvt: jinsoul talking about harry potter https://t.co/WcslZDzRl8',20,None,1500,1701
2021-06-10 14:28:14,"b'RT @HPANA: ""Rowling masked obvious transphobia as a personal appeal to reason, rooted in her own experience as a woman and an abuse survivo\xe2\x80\xa6'",2,None,462,1203
2021-06-10 14:27:52,b'RT @en_class_: anorexia nervosa sounds like a harry potter spell',16,None,37,22
2021-06-10 14:27:48,b'RT @PotterWorldUK: Harry Potter vs Lord Voldemort https://t.co/ibe2W5wiXI',65,None,624,762
2021-06-10 14:27:47,b'RT @nikeyeol: Kyungsoo in Harry Potter specs&gt;&gt;&gt;&gt;&gt;&gt;black specs he has\xf0\x9f\x98\xac',3,None,66,71
2021-06-10 14:27:45,"b'RT @rowlinglibrary: \xf0\x9f\x93\xa2 Publication Day! \xf0\x9f\x8e\x89\xf0\x9f\xa5\xb3\n\nFour years ago, Bloomsbury started to publish the Hogwarts Houses Editions. They are releasing t\xe2\x80\xa6'",20,None,21,50
2021-06-10 14:27:40,"b""I allow myself one Harry Potter reference and it's when I tell people how to find the entrance to my place (Harry P\xe2\x80\xa6 https://t.co/EGPZzK2za8""",0,None,681,845
2021-06-10 14:27:37,b'Harry Potter did all he did just to become a cop.',1,None,1166,981
2021-06-10 14:27:36,b'Just realized while reading Harry Potter books that I watched first two movies many more times than the other ones',0,None,4,97
2021-06-10 14:27:35,b'I\xe2\x80\x99ll do a Harry Potter marathon just to remind myself of how trash it is.',0,None,700,431
2021-06-10 14:27:34,b'@Lleodoe They\xe2\x80\x99re going to the Harry Potter store with us if you want to coordinate that \xf0\x9f\xa4\xab',0,None,65,151
2021-06-10 14:27:32,b'RT @wizardingworld: The final set of Hogwarts House Editions are out today! These limited editions of Harry Potter and the Deathly Hallows\xe2\x80\xa6',224,None,624,762
2021-06-10 14:27:20,b'These birds remind me of the Phoenix that saved Harry Potter. \xf0\x9f\x98\xad https://t.co/afH20FyJHQ',0,None,15856,1570
2021-06-10 14:27:12,b'@marimariapl Maratona teen Wolf ou harry potter',0,None,128,128
2021-06-10 14:27:10,b'RT @PotterWorldUK: Harry Potter vs Lord Voldemort https://t.co/ibe2W5wiXI',65,None,3,95
2021-06-10 14:27:04,b'@themodernnmom Send me a video of you reading Harry Potter',0,None,970,596
2021-06-10 14:26:51,b'RT @lovecraftcounty: IM STUCK ON THIS HARRY POTTER RIDE!! YALL GOT ME FUCKED UP!!! @universalstudioshollywood https://t.co/pDOiejQKsw',12,None,1110,778
2021-06-10 14:26:49,b'RT @wizardingworld: The final set of Hogwarts House Editions are out today! These limited editions of Harry Potter and the Deathly Hallows\xe2\x80\xa6',224,None,196,591
2021-06-10 14:26:48,"b""RT @TheUnaButters: I'm gonna make a remaining of Luke Skywalker where he isnt a Jedi and is in the Harry Potter world""",2,None,230,639
