created,text,retwc,hashtag,followers,friends
2021-06-08 17:10:29,b'RT @CapitalOfficial: Tell me you fancied Draco Malfoy without telling me you fancied Draco Malfoy... \xf0\x9f\x91\x80 https://t.co/BTvdEQrAEV',16,None,196,498
2021-06-08 17:10:26,b'Han visto Harry Potter????',0,None,4046,4999
2021-06-08 17:10:13,b'&lt;br&gt;Next from J.K. Rowling: Harry Potter and the Chamber of __________. &lt;br&gt; &lt;br&gt; --Authentic Mexican cuisine.--&lt;br&gt;',0,None,25,0
2021-06-08 17:10:12,"b""RT @FandomForward: You've heard it here first, we have officially evolved! The Harry Potter Alliance is proud to announce our new name: Fan\xe2\x80\xa6""",60,None,446,470
2021-06-08 17:10:06,b'ive only read 6 and one of them is the harry potter series which i read the whole thing in 5th grade',0,None,67,74
2021-06-08 17:09:58,b'Please add Harry Potter to Netflix https://t.co/wkQ8KrFdTz',0,None,1636,4746
2021-06-08 17:09:50,b'RT @httpxbrat: cindy kimberly ** \n\n      23 . scorpio sun. moon in libra. 50 shades of fucked up. artsy. kinky. (n)sfw. bubbly. bratty. sas\xe2\x80\xa6',22,None,56,61
2021-06-08 17:09:47,b'my head for the past few days is just we got movies and doctors and fantasy sports and a bunch of colored pencil dr\xe2\x80\xa6 https://t.co/I7VQPTr1sz',0,None,2015,2073
2021-06-08 17:09:28,b'RT @TheHPfacts: harry potter and the audacity of this bitch https://t.co/9rccKj47Xd',628,None,1251,1339
2021-06-08 17:09:26,"b""RT @fussybabybitch: Found my favorite old SomethingAwful Let's Play clip: a goon having an emotional breakdown while their friend plays a H\xe2\x80\xa6""",127,None,200,553
2021-06-08 17:09:22,b'RT @mads_lewis: I always forget how much I love Harry Potter',366,None,2,10
2021-06-08 17:09:19,b'@Rhiph watching L-Gaim and reading Harry Potter',0,None,208,253
2021-06-08 17:09:17,b'You know you watch too much Harry Potter when.. https://t.co/g4e49dTg0J',0,None,59,89
2021-06-08 17:09:13,b'RT @mads_lewis: I always forget how much I love Harry Potter',366,None,11,106
2021-06-08 17:09:06,b'RT @TheHPfacts: harry potter and the audacity of this bitch https://t.co/9rccKj47Xd',628,None,1292,366
2021-06-08 17:09:06,b'RT @caitlinrenegade: IT IS DONE! The Harry Potter Alliance is now @FandomForward. They\xe2\x80\x99re a 501c3 nonprofit that uses the power of pop cult\xe2\x80\xa6',3,None,90,327
2021-06-08 17:09:06,"b""@BluerizlaJohn @efcthomarse It won't be Potter, even Harry fucking Potter would struggle to get our slugs moving faster""",0,None,273,404
2021-06-08 17:09:04,"b'RT @FiddlingWhistle: Custom Harry Potter Giveaway ""Violin B"" back\nWhat do you think ?\n\n\xf0\x9f\x98\x8d\n_\nhttps://t.co/dytv13enNN'",25,None,0,1
2021-06-08 17:09:04,"b""@GNFVISUALS That's Harry Potter""",0,None,208,202
2021-06-08 17:08:52,b'RT @LP2389LP: Y\xe2\x80\x99all see this Harry Potter ass shit?? https://t.co/id3CGo2VLp',3,None,1122,601
2021-06-08 17:08:51,"b'@igor948 @Not_the_Bee \xe2\x80\x9cHappiness can be found, even in the darkest of times, if one only remembers to turn on the l\xe2\x80\xa6 https://t.co/eYTN9eDQGc'",0,None,78,601
2021-06-08 17:08:47,"b""RT @jkvrcm: I will not let y'all forget this BTS x Harry Potter concept!! https://t.co/842VVhXMy8""",36,None,11152,5387
2021-06-08 17:08:45,b'Reading Harry Potter smut on the school computer and accidentally projecting it for everyone to see.',0,None,293,890
2021-06-08 17:08:45,"b""If Harry Potter would've looked more like Lily, or God forbid been born female and look exactly like Lily, I'm TERR\xe2\x80\xa6 https://t.co/ZiCASPyVxi""",0,None,706,1198
2021-06-08 17:08:42,b'RT @elle_oftheball: Folks saying \xe2\x80\x9cobviously I don\xe2\x80\x99t support J. K. Rowling\xe2\x80\x9d without in any way evaluating or adjusting their relationship wi\xe2\x80\xa6',683,None,76,202
2021-06-08 17:08:37,"b'I need to rewatch Harry Potter ASAP, For mental health purposes.'",0,None,517,246
2021-06-08 17:08:35,b'RT @IordCinco: Is Harry Potter really that nigga or do he just got some great ass role players around him\xf0\x9f\xa4\xa8that boy do not be hooping solo d\xe2\x80\xa6',39,None,1035,1467
2021-06-08 17:08:31,b'I wish I was able to major in Harry Potter studies bc biiitch theres a lot to be studied',0,None,648,483
2021-06-08 17:08:20,b'RT @TheHPfacts: harry potter and the audacity of this bitch https://t.co/9rccKj47Xd',628,None,76,414
2021-06-08 17:08:18,"b""RT @FandomForward: You've heard it here first, we have officially evolved! The Harry Potter Alliance is proud to announce our new name: Fan\xe2\x80\xa6""",60,None,340,833
2021-06-08 17:07:58,"b'RT @DanielEtcovitch: The Harry Potter Alliance is now Fandom Forward, continuing its work of using the power of pop culture and story to ma\xe2\x80\xa6'",3,None,490,434
2021-06-08 17:07:55,b'Harry Potter and the Sorcerer\xe2\x80\x99s Stone. Very appropriate. https://t.co/9H1hgTe2ix',0,None,362,555
2021-06-08 17:07:53,"b'This young man went home, researched Harry Potter music, learnt it, came into school and then practised, practised\xe2\x80\xa6 https://t.co/4BRdAPMHkA'",0,None,552,255
2021-06-08 17:07:50,"b""@sunshinlly Welcome to the internet\nPut your cares aside\nHere's a tip for straining pasta\nHere's a nine-year-old wh\xe2\x80\xa6 https://t.co/vQjyvt46yl""",0,None,324,326
2021-06-08 17:07:44,b'Percy Jackson and Harry Potter and the Goblet of Fire are perfect examples. The first hunger games as well. Complet\xe2\x80\xa6 https://t.co/Wwd515UJ8N',0,None,140,60
2021-06-08 17:07:42,b'This was definitely in one of the Harry Potter movies. https://t.co/ecCTK1LWIr',0,None,300,399
2021-06-08 17:07:40,b'Wish we did more for kids who are abused when it comes to making stories and movies these days. I keep thinking abo\xe2\x80\xa6 https://t.co/b7nXzb4CRm',0,None,1184,1109
2021-06-08 17:07:39,b'RT @StachAnna: AN INFLUENCER OF THE HARRY POTTER STORY.\xf0\x9f\x8c\xb9\xf0\x9f\x8c\xb9 https://t.co/cTkq5XtQNO',3,None,2781,3510
2021-06-08 17:07:31,b'@KateWilliamsme A trip to Harry Potter World',0,None,41,319
2021-06-08 17:07:24,b'RT @IordCinco: Is Harry Potter really that nigga or do he just got some great ass role players around him\xf0\x9f\xa4\xa8that boy do not be hooping solo d\xe2\x80\xa6',39,None,1900,1662
2021-06-08 17:07:19,b'harry james potter https://t.co/g6iIwCxjER',0,None,840,455
2021-06-08 17:07:17,b'RT @csurita92: I want to lay in bed and watch Harry Potter all day',846,None,257,311
2021-06-08 17:07:17,"b'RT @PotterheadPosts: ""Dobby is happy to be with his friend, Harry Potter."" https://t.co/gbHhhCJRYy'",438,None,482,1233
2021-06-08 17:07:15,b'@whoisbhavyashah isn\xe2\x80\x99t doobie harry potter\xe2\x80\x99s friend?',0,None,95,108
2021-06-08 17:07:12,"b'RT @fantology_books: Top 3 SFF Fathers, Preliminary Match #19\n\n@IOLPodcast\n\nFather Chains - Gentlemen Bastards\nTam al\xe2\x80\x99Thor - WoT\nIsaac Gran\xe2\x80\xa6'",1,None,1532,2859
2021-06-08 17:07:12,"b""\xf0\x9f\x93\xbd Harry Potter and the Sorcerer's Stone""",0,None,89,126
2021-06-08 17:07:08,"b'mutis, vieron Harry Potter?'",0,None,6254,6000
2021-06-08 17:07:07,b'RT @PotterWorldUK: 8 June 1992: Harry Potter is released from the hospital wing. https://t.co/xVk0vc2F0Y',307,None,599,1574
2021-06-08 17:07:05,"b'RT @mikehasnoluck: Congrats to the folks at @insomniacgames on both the #RatchetPS5 reviews, and how freaking amazing their Twitter has bee\xe2\x80\xa6'",1,RatchetPS5,29199,2745
2021-06-08 17:06:58,"b""RT @fantology_books: Top 3 SFF Fathers, Preliminary Match #18\n\n@power_viki\n\nBob Parr aka Mr Incredible\nTam al'Thor - Wheel of Time\nArthur W\xe2\x80\xa6""",1,None,1532,2859
2021-06-08 17:06:55,b'RT @multijuneb: hiii!!\xf0\x9f\x92\x99\nim looking for new moots so rt/reply if you like\n\xe2\x81\x83harry potter\n\xe2\x81\x83marvel\n\xe2\x81\x83euphoria\n\xe2\x81\x83friends\n\xe2\x81\x83bojack horseman\n\xe2\x81\x83post ma\xe2\x80\xa6',5,None,39,83
2021-06-08 17:06:46,b'I can\xe2\x80\x99t wait to finish my test tomorrow if I pass I\xe2\x80\x99m gonna have a Harry Potter marathon \xf0\x9f\x99\x83',0,None,252,324
2021-06-08 17:06:35,"b""RT @FandomForward: You've heard it here first, we have officially evolved! The Harry Potter Alliance is proud to announce our new name: Fan\xe2\x80\xa6""",60,None,447,1885
2021-06-08 17:06:34,"b'Congrats to the folks at @insomniacgames on both the #RatchetPS5 reviews, and how freaking amazing their Twitter ha\xe2\x80\xa6 https://t.co/8UdmAeGjYY'",1,RatchetPS5,1147,367
2021-06-08 17:06:33,b'RT @TheHPfacts: harry potter and the audacity of this bitch https://t.co/9rccKj47Xd',628,None,264,3698
2021-06-08 17:05:58,b'RT @MissLongson: Thank you @Mr_Connaghan for your gift! Some of the girls (and myself) loved playing Harry Potter Dobble at lunch \xe2\x9a\xa1 \n@Inspi\xe2\x80\xa6',1,None,930,2372
2021-06-08 17:05:38,"b""Listen if you're looking for an amazing group of people slamming fans and activism together here they are!\nThe Harr\xe2\x80\xa6 https://t.co/VLANg2D1lJ""",0,None,327,1164
2021-06-08 17:05:36,b'RT @TheHPfacts: harry potter and the audacity of this bitch https://t.co/9rccKj47Xd',628,None,101,699
2021-06-08 17:05:31,"b'RT @Indigoisanadult: I am all for maligning any part of the Harry Potter series, but you know what we have absolutely slept on? \n\nHow Dumbl\xe2\x80\xa6'",12,None,456,1427
2021-06-08 17:05:23,b'I read Harry Potter et les Reliques de la Mort by J.K. Rowling https://t.co/cZXKS9lio7',0,None,429,1385
2021-06-08 17:05:11,b'RT @Wrabbit1: If I were Harry Potter I wouldn\xe2\x80\x99t come back to Hogwarts school\xe2\x80\xa6 they just be hiring any damn body. Every year I came here a n\xe2\x80\xa6',1865,None,196,157
2021-06-08 17:05:03,b'Harry Potter fans: read the replies to this. \xf0\x9f\xa4\xa3\n@gmgturn   #HarryPotter https://t.co/1kJOr2lwtn',0,HarryPotter,551,1472
2021-06-08 17:04:58,b'RT @throwbackagb: Ariana at the Wizarding World of Harry Potter 9 years ago today (8th June 2012) https://t.co/xon4nApej5',53,None,202,447
2021-06-08 17:04:57,b'RT @PotterWorldUK: 8 June 1992: Harry Potter is released from the hospital wing. https://t.co/xVk0vc2F0Y',307,None,585,590
2021-06-08 17:04:43,"b""@jemelehill Harry Potter and the Sorcerer's Stone, 2001.""",0,None,72,169
2021-06-08 17:04:37,"b""RT @FandomForward: You've heard it here first, we have officially evolved! The Harry Potter Alliance is proud to announce our new name: Fan\xe2\x80\xa6""",60,None,128,224
2021-06-08 17:04:36,b'@soodlenoop Takeaway &amp; Harry Potter sounds like a great birthday to be honest \xf0\x9f\x98\x8b',0,None,126,1567
2021-06-08 17:04:33,b'RT @Jenna11301130: @onlyherefor_sam I think mine is Harry Potter and the Deathly Hallows Part 1',1,None,44,31
2021-06-08 17:04:28,b'RT @LP2389LP: Y\xe2\x80\x99all see this Harry Potter ass shit?? https://t.co/id3CGo2VLp',3,None,10099,3193
2021-06-08 17:04:14,b'@HallockHalsey harry potter deserves so much better smh my head',0,None,78,304
2021-06-08 17:04:14,"b'RT @shaun_vids: memory: listening to the audiobook of the first harry potter novel in japanese, fell asleep, was jolted awake near the end\xe2\x80\xa6'",20,None,166,613
2021-06-08 17:04:04,b'fuck it im watching Harry Potter to make fun of the terf\xe2\x80\x99s terrible writing',0,None,337,364
2021-06-08 17:04:03,b'@BLUENOSEBOB1878 Even Harry Potter couldn\xe2\x80\x99t help yous Bob \xf0\x9f\x98\x9c\xf0\x9f\x91\x8d',0,None,1990,3011
2021-06-08 17:04:00,b'RT @muzanDILF: \xe2\x80\x9cim gonna shift to harry potter and anime \xf0\x9f\xa5\xba\xe2\x80\x9d how about you shift yourself into some bitches bro',2,None,48,49
2021-06-08 17:03:56,b'RT @sIytherinsam: okay hi I want more moots so rt to help me find new moots pls \n\nalso rt if you stan: \n\n- spn / supernatural \n- the boys\xe2\x80\xa6',32,None,257,311
2021-06-08 17:03:50,b'Public service announcement : I know my eldest sister looks like she\xe2\x80\x99s evil but I swear to god she\xe2\x80\x99s not she spends\xe2\x80\xa6 https://t.co/RHgKfQ1Apm',0,None,94,171
2021-06-08 17:03:49,b'@iZJMPROTECT harry potter REQUEST @zaynmalik @MTV #FridayLivestream',0,FridayLivestream,30,45
2021-06-08 17:03:42,b'RT @muzanDILF: \xe2\x80\x9cim gonna shift to harry potter and anime \xf0\x9f\xa5\xba\xe2\x80\x9d how about you shift yourself into some bitches bro',2,None,124,254
2021-06-08 17:03:41,"b""i'm thinking about the harry potter world again :(""",0,None,578,819
2021-06-08 17:03:32,b'RT @profLynette: It\xe2\x80\x99s official! The Harry Potter Alliance is now @FandomForward. They\xe2\x80\x99re a 501c3 nonprofit that uses the power of pop cultu\xe2\x80\xa6',3,None,42115,850
2021-06-08 17:03:31,b'Check out this listing I just added to my #Poshmark closet: Harry Potter. https://t.co/4AD7qkZmcC #shopmycloset @poshmarkapp',0,Poshmark,160,228
2021-06-08 17:03:25,"b""RT @fussybabybitch: Found my favorite old SomethingAwful Let's Play clip: a goon having an emotional breakdown while their friend plays a H\xe2\x80\xa6""",127,None,207,839
2021-06-08 17:03:23,"b'@LeBatardShow Yes, maybe, if that\xe2\x80\x99s the word in Harry Potter books. No, if I got that wrong.'",0,None,119,496
2021-06-08 17:03:23,"b""Year 4 are currently reading Harry Potter and the Philosopher's Stone. \nToday, the children had the opportunity to\xe2\x80\xa6 https://t.co/zDXjI4O8mv""",0,None,149,91
2021-06-08 17:03:20,b'RT @IordCinco: Is Harry Potter really that nigga or do he just got some great ass role players around him\xf0\x9f\xa4\xa8that boy do not be hooping solo d\xe2\x80\xa6',39,None,1088,1127
2021-06-08 17:03:20,b'RT @IordCinco: Is Harry Potter really that nigga or do he just got some great ass role players around him\xf0\x9f\xa4\xa8that boy do not be hooping solo d\xe2\x80\xa6',39,None,30,350
2021-06-08 17:03:07,b'\xe2\x80\x9cim gonna shift to harry potter and anime \xf0\x9f\xa5\xba\xe2\x80\x9d how about you shift yourself into some bitches bro',2,None,986,688
2021-06-08 17:03:01,"b""RT @FandomForward: You've heard it here first, we have officially evolved! The Harry Potter Alliance is proud to announce our new name: Fan\xe2\x80\xa6""",60,None,1512,593
2021-06-08 17:02:56,b'RT @SupesBatsy: 5 Perfect Films\n\nThe Secret Life of Walter Mitty\nHarry Potter and the Philosopher Stone\nExcalibur\nLord of the Rings (any of\xe2\x80\xa6',4,None,537,707
2021-06-08 17:02:44,"b""RT @FandomForward: You've heard it here first, we have officially evolved! The Harry Potter Alliance is proud to announce our new name: Fan\xe2\x80\xa6""",60,None,260,399
2021-06-08 17:02:44,b'Wasn\xe2\x80\x99t able to get in the Harry Potter store today six hour wait \xf0\x9f\x98\x91\xf0\x9f\x98\xae\xe2\x80\x8d\xf0\x9f\x92\xa8 https://t.co/ZxgTUWMEtW',0,None,296,293
2021-06-08 17:02:29,b'@gabiweasleysz harry potter amou? https://t.co/Z9iJRfEW83',0,None,2683,2483
2021-06-08 17:02:28,b'Anyway the Harry Potter books should get a GoT-like series someone buy out the transphobe from her rights.',0,None,94,137
2021-06-08 17:02:10,b'@jack51749763 Have to be Harry fcuking Potter to stand a chance of your shower winning anything',0,None,58,207
2021-06-08 17:02:10,b'RT @PotterWorldUK: 8 June 1992: Harry Potter is released from the hospital wing. https://t.co/xVk0vc2F0Y',307,None,587,681
2021-06-08 17:02:06,b'@AidanRooney17 We should have Harry Potter as our new manager..... he can work magic.....',0,None,571,1482
2021-06-08 17:02:06,b'RT @GUAGOTYOUMAD: \xe2\x80\x9cIm gonna shift to harry potter and anime\xf0\x9f\xa5\xba\xe2\x80\x9d how about you shift yourself into some bitches bro',4,None,804,793
2021-06-08 17:01:55,"b""i got: harry potter characters\n\n1. harry\n2. ron\n3. luna\n4. ginny / fred e george\n5. hermione\n\nreply and i'll give y\xe2\x80\xa6 https://t.co/4nzVghxH90""",0,None,2115,1945
2021-06-08 17:01:40,b'@PiEispie4 @FoldUpToys @GameSpot Yeah we dont care if she makes money or not. Alot of us dont accociate with lgbtq\xe2\x80\xa6 https://t.co/u6L2dTg6HF',0,None,16,137
2021-06-08 17:01:36,"b""RT @Itsletriste: chris columbus - harry potter and the sorcerer's stone (2001) https://t.co/Xmjugy2phB""",7,None,2396,1981
2021-06-08 17:01:35,b'RT @TheHPfacts: harry potter and the audacity of this bitch https://t.co/9rccKj47Xd',628,None,771,749
2021-06-08 17:01:34,b'@steveportigal I really enjoyed The Commuter so Liam Neeson is out.\n\nHow about that Daniel guy off of Harry Potter?\xe2\x80\xa6 https://t.co/0rUfsXsCVH',0,None,3764,297
2021-06-08 17:01:31,b'@iZJMPROTECT harry potter REQUEST @zaynmalik @MTV #FridayLivestream',0,FridayLivestream,1039,971
2021-06-08 17:01:29,"b'RT @PotterheadPosts: ""Dobby is happy to be with his friend, Harry Potter."" https://t.co/gbHhhCJRYy'",438,None,113,967
2021-06-08 17:01:12,"b'Richard Robinson, longtime Scholastic CEO and Pittsburgh native, dies at 84 https://t.co/O81GFqXh70'",0,None,171925,656
2021-06-08 17:01:05,"b""RT @fussybabybitch: Found my favorite old SomethingAwful Let's Play clip: a goon having an emotional breakdown while their friend plays a H\xe2\x80\xa6""",127,None,770,881
2021-06-08 17:01:02,b'@MJMcKean Harry Potter movies I think?:p',0,None,24,340
2021-06-08 17:01:00,b'#xplap Anyone ever considered using Battle of Hogwarts as a class game? Would like to do Harry Potter and think thi\xe2\x80\xa6 https://t.co/S0IUJiaqLe',0,xplap,861,1664
2021-06-08 17:00:52,b'@MikeShalik @peacockTV Harry Potter and the Sorcerer\xe2\x80\x99s Stone 2001 Extended Cut Widescreen Remastered 2 Hour Version Warner Bros. Pictures',0,None,9,53
2021-06-08 17:00:43,b'RT @Riaaah_310: Only real niggas fw Harry Potter \xf0\x9f\x98\x8e',4,None,555,665
2021-06-08 17:00:21,"b'Here are the Harry Potter Wands of all Hogwarts Staff, with two that you might not be aware of\xe2\x80\xa6take a look in my ne\xe2\x80\xa6 https://t.co/zRoooFmGgg'",0,None,705,154
2021-06-08 16:59:55,b'@iZJMPROTECT REQUEST @zaynmalik @MTV #FridayLivestream harry potter',0,FridayLivestream,4638,3894
2021-06-08 16:59:54,b'@calebha46468502 lol Because I was not interested in the earlier movies. I only like the last 2 or 3. So I started\xe2\x80\xa6 https://t.co/EBGdYXztDY',0,None,7708,1564
2021-06-08 16:59:48,b'RT @mytearsricxcht: \xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\n\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xf0\x9d\x90\x84\xf0\x9d\x90\x8c\xf0\x9d\x90\x84\xf0\x9d\x90\x91\xf0\x9d\x90\x80\xf0\x9d\x90\x94\xf0\x9d\x90\x83\xf0\x9d\x90\x84 \xf0\x9d\x90\x8d\xf0\x9d\x90\x8e\xf0\x9d\x90\x93\xf0\x9d\x90\x93\n\xe2\xa0\x80\n\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80  WITCH  \xe2\x96\x8cANIMAGUS\nSLYTHERIN PRIDE \xe2\xa4\xb9 PURE BLOOD\n\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\x9d\xaa HARRY POTTER OC \xe2\x9d\xab \n\xe2\xa0\x80\xe2\xa0\x80\xe2\x80\xa6',20,None,285,302
2021-06-08 16:59:33,b'RT @IordCinco: Is Harry Potter really that nigga or do he just got some great ass role players around him\xf0\x9f\xa4\xa8that boy do not be hooping solo d\xe2\x80\xa6',39,None,913,720
2021-06-08 16:59:17,b'@iZJMPROTECT REQUEST @zaynmalik @MTV #FridayLivestream harry potter',0,FridayLivestream,35,47
2021-06-08 16:59:16,b'RT @PotterWorldUK: 8 June 1992: Harry Potter is released from the hospital wing. https://t.co/xVk0vc2F0Y',307,None,1351,1417
2021-06-08 16:59:14,b'Super cute top with Harry Potter print. Such Leslie vibes. \xf0\x9f\xa4\xa9\xf0\x9f\xa4\xa9\xf0\x9f\xa4\xa9 https://t.co/9Rk6XgilgI',0,None,856,820
2021-06-08 16:59:13,"b'The Doctor and Harry Potter discover a shit birthday party, where they defeat Sam Allardyce'",0,None,117,6
2021-06-08 16:59:12,b'I\xe2\x80\x99m going to tweet random Harry Potter lines every now and again to balance my truth.',0,None,1041,389
2021-06-08 16:59:11,b'HBO max showed love with the Harry Potter movies. This what my off day bouta consist of .',0,None,630,625
2021-06-08 16:59:09,b'@nagitophobe Harry potter 4 life',0,None,404,4848
2021-06-08 16:59:08,b'RT @Wrabbit1: If I were Harry Potter I wouldn\xe2\x80\x99t come back to Hogwarts school\xe2\x80\xa6 they just be hiring any damn body. Every year I came here a n\xe2\x80\xa6',1865,None,935,120
2021-06-08 16:59:02,b'@91PROJECTS harry potter REQUEST @Louis_Tomlinson @MTV #FridayLivestream',0,FridayLivestream,416,365
2021-06-08 16:58:59,b'Goodness I was tryin to build the new Harry Potter lego set and I thought to myself I am white ya I know my skin is\xe2\x80\xa6 https://t.co/P40LmnAhiD',0,None,2,6
2021-06-08 16:58:51,"b'RT @omghotels: London Stay, Breakfast, Warner Bros Making of Harry Potter tickets &amp; transfers - Now \xc2\xa3169pp\n\nBook Here: https://t.co/fzRqCbJ\xe2\x80\xa6'",4,None,1525,4906
2021-06-08 16:58:51,"b'RT @omghotels: London Stay, Breakfast, Warner Bros Making of Harry Potter tickets &amp; transfers - Now \xc2\xa3169pp\n\nBook Here: https://t.co/fzRqCbJ\xe2\x80\xa6'",4,None,1613,4904
2021-06-08 16:58:50,b'@iZJMPROTECT REQUEST @zaynmalik @MTV #FridayLivestream harry Potter',0,FridayLivestream,122,200
2021-06-08 16:58:48,b'@iZJMPROTECT Harry Potter REQUEST @zaynmalik @MTV #FridayLivestream',0,FridayLivestream,548,552
2021-06-08 16:58:45,"b'I wish i had the power to rewatch movies, like I had never seen them before. Imagine rewatching Harry potter or Mar\xe2\x80\xa6 https://t.co/jG4YajN9gC'",0,None,11,93
2021-06-08 16:58:41,b'@60secondrevit Sounds like spell from Harry potter',0,None,93,173
2021-06-08 16:58:19,b'RT @MostHatedGC: y\xe2\x80\x99all finna talk about me \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 i read every harry potter book and watched every movie',6,None,451,444
2021-06-08 16:58:17,b'Tu y yo en The Wizarding World of Harry Potter. Jalas?',0,None,897,913
2021-06-08 16:58:11,b'@emily_dawnxo Harry Potter and the goblet of fire',0,None,234,295
2021-06-08 16:58:06,"b'RT @kukliet: we are really called ""#That fandom"" by kpoppies huh \xf0\x9f\x98\xad mfers think this is harry potter'",40,That,1154,2015
2021-06-08 16:57:55,b'RT @RoadRudes: BRAND NEW Harry Potter | New York Store | Back On The Road!!! | https://t.co/u0lqczGWEN via @YouTube',2,None,374,618
2021-06-08 16:57:34,b'Harry Potter and The Deathly Hallows / part 2 \xe2\x9a\xa1\xef\xb8\x8f https://t.co/hBblIXn18N',0,None,151,367
2021-06-08 16:57:26,"b""I should show yall my custom Harry Potter glass my friend gifted to me for my housewarming. \n\nUnless you're a fan o\xe2\x80\xa6 https://t.co/3bGhJU1JwR""",0,None,1110,1084
2021-06-08 16:57:24,b'@jamiefluff @_HaydenBrown @JohnHartson10 It\xe2\x80\x99s a fucking Harry Potter you lot need to appoint \xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,None,199,949
2021-06-08 16:57:12,b'RT @caitlinrenegade: IT IS DONE! The Harry Potter Alliance is now @FandomForward. They\xe2\x80\x99re a 501c3 nonprofit that uses the power of pop cult\xe2\x80\xa6',3,None,42115,850
2021-06-08 16:57:10,b'RT @PotterWorldUK: 8 June 1992: Harry Potter is released from the hospital wing. https://t.co/xVk0vc2F0Y',307,None,25,98
2021-06-08 16:57:00,"b'intercontinental, only harry potter christmas village in departures.'",0,None,745,0
2021-06-08 16:56:55,b'RT @Wrabbit1: If I were Harry Potter I wouldn\xe2\x80\x99t come back to Hogwarts school\xe2\x80\xa6 they just be hiring any damn body. Every year I came here a n\xe2\x80\xa6',1865,None,150,131
2021-06-08 16:56:43,"b""RT @FandomForward: You've heard it here first, we have officially evolved! The Harry Potter Alliance is proud to announce our new name: Fan\xe2\x80\xa6""",60,None,14,57
