created,text,retwc,hashtag,followers,friends
2021-06-10 16:06:42,b'New Harry Potter Doctor Who TV Show: JACOREY WHO https://t.co/jeCuXDm26X https://t.co/NEDwBejsUm',1,None,39,467
2021-06-10 16:06:41,b'RT @shenzaaa_: primark really had the chance to capitalise on creating basic y2k clothing items but instead have continued to pledge allegi\xe2\x80\xa6',7,None,237,208
2021-06-10 16:06:37,b'tom felton will never let harry potter go he posts about it Every Day',0,None,372,320
2021-06-10 16:06:33,b'I\xe2\x80\x99ve never seen a single Harry Potter movie but they just added the whole series on HBO Max so I\xe2\x80\x99m about to see wtf\xe2\x80\xa6 https://t.co/eKLkIL7xPf',0,None,302,222
2021-06-10 16:06:32,b'i started Harry Potter yall\xe2\x80\xa6 and i dont regret it',0,None,1469,800
2021-06-10 16:06:27,b'New Harry Potter Doctor Who TV Show: JACOREY WHO https://t.co/BZsm9BoUi8',1,None,39,467
2021-06-10 16:06:09,b'omg it\xe2\x80\x99s benchtrio harry potter',0,None,1133,660
2021-06-10 16:06:08,"b""@pedrompneves @Bhaal_Spawn @SplAdamSage @the_eclipse_gm @Kristapor @athruntalan For me it's a first proper evolutio\xe2\x80\xa6 https://t.co/JIH67EqVCI""",0,None,131,188
2021-06-10 16:06:01,"b'RT @dora_t0nks: as representatividades em Harry Potter, \na thread! https://t.co/bcdqSrAFP6'",1063,None,22,70
2021-06-10 16:06:01,b'harry potter!!! https://t.co/3aPvLEzr0Y',0,None,41,115
2021-06-10 16:05:43,b'harry potter https://t.co/NEkTsqyL07',0,None,3154,1157
2021-06-10 16:05:40,b'This just reminded me that I watched Harry Potter because of peer pressure. I didn\xe2\x80\x99t  really like it. \xf0\x9f\x98\x82\xf0\x9f\x98\xad https://t.co/IqS92dRb9l',0,None,1532,612
2021-06-10 16:05:36,b'Harry Potter or Lord of the Rings? #KabjagiSpaces',0,KabjagiSpaces,47,243
2021-06-10 16:05:36,b'@sgeaerreceese Harry Potter!',0,None,306,1762
2021-06-10 16:05:35,b'Me and Dakota singing the Harry Potter puppets show and singing everyone\xe2\x80\x99s part is the peak of my morning \xf0\x9f\x98\x82',0,None,439,735
2021-06-10 16:05:32,b'I don\xe2\x80\x99t understand why I haven\xe2\x80\x99t step foot in the Harry Potter store yet \xf0\x9f\xa4\xa8',0,None,1059,1677
2021-06-10 16:05:31,b'@mikegalsworthy At last we do need a secretary for this - up yours Harry Potter https://t.co/wVtU5NY1iC',0,None,29,148
2021-06-10 16:05:29,b'\xe2\x80\x9cGuess my Harry Potter house\xe2\x80\x9d https://t.co/Bwn5eiYY2e',0,None,177,272
2021-06-10 16:05:28,b'what song that has the harry potter vibes again it reminds me of not by the moon',0,None,1228,917
2021-06-10 16:05:22,b'Getting skeed watching Harry Potter',0,None,486,405
2021-06-10 16:05:19,b'RT @soloharriegains: rt / like to gain solo harrie mutuals who also like harry potter. follow everyone who rts and likes this tweet to gain\xe2\x80\xa6',4,None,114,194
2021-06-10 16:05:18,b'Millennials love coming after gen z but we\xe2\x80\x99re not the ones who defined our entire generation\xe2\x80\x99s personality over loving Harry Potter',0,None,57,149
2021-06-10 16:05:17,b'RT @soloharriegains: rt / like to gain solo harrie mutuals who also like harry potter. follow everyone who rts and likes this tweet to gain\xe2\x80\xa6',4,None,459,467
2021-06-10 16:05:15,b'Yugyeom? Or harry potter and hermione about to feed that pink umbridge to that giant and being dragged by centaurs? https://t.co/XvnCbXo66M',1,None,74,187
2021-06-10 16:05:13,"b'RT @isawken: me, 14 years old, about to read some very questionable harry potter fan fiction https://t.co/NeZ0xOeyl0'",24,None,93,163
2021-06-10 16:05:07,b'RT @soloharriegains: rt / like to gain solo harrie mutuals who also like harry potter. follow everyone who rts and likes this tweet to gain\xe2\x80\xa6',4,None,422,404
2021-06-10 16:05:06,b'I was going to ask which should I do continue watching charmed or watch the next harry potter movie (3rd) but I\xe2\x80\x99m j\xe2\x80\xa6 https://t.co/B1HNqusCT3',0,None,94,55
2021-06-10 16:05:03,b'IN 2 WEEKS: Harry Potter Book Night 2021 at Whitehall Historic House https://t.co/FP6uIKk6sj @SuttonLibraries https://t.co/Fg3or6h3eh',0,None,2735,372
2021-06-10 16:04:57,b'RT @wizardingworld: The final set of Hogwarts House Editions are out today! These limited editions of Harry Potter and the Deathly Hallows\xe2\x80\xa6',245,None,3,31
2021-06-10 16:04:50,b'@NetflixSA you know in winter we enjoy The lord of the rings &amp; Harry Potter movies.\n\nPlease load them',0,None,2207,1810
2021-06-10 16:04:48,b'harry potter leopold fitz mark sloan https://t.co/JmDj3Vx4my',0,None,639,639
2021-06-10 16:04:46,b'they look like they belong in harry potter....theyre so cute oml https://t.co/DA5yoJ82bA',0,None,87,92
2021-06-10 16:04:44,b'Fuck I want to watch harry potter again but I also don\xe2\x80\x99t at the same time',0,None,495,1411
2021-06-10 16:04:37,"b""@S_O_H_A_MB Yeah because of shit DC...but WB's good at Godzilla, Batman , Harry Potter and Conjuring""",0,None,60,72
2021-06-10 16:04:36,b'RT @shantilly_t: Ngl HBO making a big deal about Harry Potter being on their platform in the middle of Pride month doesn\xe2\x80\x99t sit right with m\xe2\x80\xa6',93,None,327,2101
2021-06-10 16:04:34,b'it\xe2\x80\x99s okay we\xe2\x80\x99ll stick to harry potter on HBO https://t.co/N3nkZ19UPv',0,None,19,28
2021-06-10 16:04:34,b'rt / like to gain solo harrie mutuals who also like harry potter. follow everyone who rts and likes this tweet to g\xe2\x80\xa6 https://t.co/PfDVnjtuu0',4,None,1314,781
2021-06-10 16:04:13,"b""RT @wjsani: Bambam's highlight medley seemed like a combination of harry potter, Alice in wonderland and some space movies ITS SO ARTISTIC\xe2\x80\xa6""",27,None,66,488
2021-06-10 16:04:06,b'@ZarathustraRen yknow people with red hair\ngingers\nthat one fucker from harry potter with the red hair',0,None,547,2098
2021-06-10 16:04:02,b'@DreadGods got me re marathoning Harry Potter lol. \xf0\x9f\x98\x82\xf0\x9f\x98\x82Harry is most def a bitch \xf0\x9f\x98\x82\xf0\x9f\x98\xad',0,None,13,74
2021-06-10 16:03:55,b'i was today years old when i found out john hurt plays ollivander in harry potter',0,None,1336,442
2021-06-10 16:03:48,b'Harry Potter is so deeply engrained in my subconscious; I\xe2\x80\x99ve unfailingly had at least one dream about it every month for the last 15 years.',0,None,608,670
2021-06-10 16:03:44,"b'Miss my Harry Potter days. \n\n** ignore Claire, it wouldn\xe2\x80\x99t allow me to use yukai\xe2\x80\x99s name. https://t.co/AZgpdHNA1d https://t.co/1252xSSgOB'",0,None,29,29
2021-06-10 16:03:30,b'next tweet is a solo harrie who love harry potter gain request\n\nwe love the book/ movie series but hate the writer',0,None,1314,781
2021-06-10 16:03:23,b'5 of 5 stars to Harry Potter and the Order of the Pho... by J.K. Rowling https://t.co/xuC3poQEUd',0,None,367,163
2021-06-10 16:03:10,b'@GlennEKB @RAB216 @NorwichCityFC That\xe2\x80\x99s the state of the club up the road I\xe2\x80\x99m afraid. I\xe2\x80\x99m surprised that Harry Pott\xe2\x80\xa6 https://t.co/R8YRLneeqK',0,None,499,337
2021-06-10 16:03:09,b'i think im lowkey going into my harry potter arc again',0,None,68,202
2021-06-10 16:03:03,b'RT @PotterWorldUK: Harry Potter vs Lord Voldemort https://t.co/ibe2W5wiXI',84,None,80,15
2021-06-10 16:02:55,"b'NEW VIDEO!!! \n\nKISS, MARRY, KILL - Harry Potter Edition\n\nhttps://t.co/7exiSqaW3F https://t.co/phmHWCx0EP'",0,None,31858,368
2021-06-10 16:02:44,b'Bitchhh not Autumn from p valley flirting with Harry damn Potter in the half blood prince movie \xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,None,961,340
2021-06-10 16:02:38,b'The BUTTERBEER BAR inside the HARRY POTTER New York Store *NEW* | Trying... https://t.co/viaWyilubS via @YouTube',0,None,2126,5000
2021-06-10 16:02:24,b'lmfaooo @BWil_AU is right. \n\nI am consistently passionate about Harry Potter.',0,None,3685,2010
2021-06-10 16:02:22,b'@Jaiiskii Harry Potter Philosophers Stone PS2 is \xc2\xa385 in CEX \xf0\x9f\x98\xad',0,None,411,1544
2021-06-10 16:02:21,b'Harry Potter &gt; The Lord of the Rings',0,None,488,774
2021-06-10 16:02:19,b'RT @yojasoonn: I\xe2\x80\x99ve never watched Harry Potter before and now it\xe2\x80\x99s HBO. I\xe2\x80\x99m bout to watch them all',1,None,779,293
2021-06-10 16:02:18,b'@jenoveux ler harry potter',0,None,119,321
2021-06-10 16:02:15,"b""RT @fodderfigure: I've never read a word or seen a minute of Harry Potter. I've spent the past two decades nodding and pretending to unders\xe2\x80\xa6""",2,None,671,868
2021-06-10 16:02:10,"b'RT @DCWorldTelugu: Do you know, Ciar\xc3\xa1n Hinds (Harry Potter and GOT fame)\nwas the voice of Steppenwolf in #ZackSnydersJusticeLeague \nHis voi\xe2\x80\xa6'",4,ZackSnydersJusticeLeague,153,806
2021-06-10 16:02:06,"b'RT @dora_t0nks: as representatividades em Harry Potter, \na thread! https://t.co/bcdqSrAFP6'",1063,None,915,2013
2021-06-10 16:02:05,b'RT @wizardingworld: The final set of Hogwarts House Editions are out today! These limited editions of Harry Potter and the Deathly Hallows\xe2\x80\xa6',245,None,3,250
2021-06-10 16:01:56,b'Just finished watching all 8 Harry Potter movies again \xf0\x9f\xa5\xba I will seriously never get tired of it',0,None,424,377
2021-06-10 16:01:41,b'RT @shenzaaa_: primark really had the chance to capitalise on creating basic y2k clothing items but instead have continued to pledge allegi\xe2\x80\xa6',7,None,1580,778
2021-06-10 16:01:29,b'RT @starlitaeyeon: harry potter sana potter arigatouuu!\n\n#onceselcaday #osd \n@JYPETWICE https://t.co/Md1dAqXSMx',20,onceselcaday,483,516
2021-06-10 16:01:08,"b'RT @DCWorldTelugu: Do you know, Ciar\xc3\xa1n Hinds (Harry Potter and GOT fame)\nwas the voice of Steppenwolf in #ZackSnydersJusticeLeague \nHis voi\xe2\x80\xa6'",4,ZackSnydersJusticeLeague,690,590
2021-06-10 16:00:57,"b'RT @DCWorldTelugu: Do you know, Ciar\xc3\xa1n Hinds (Harry Potter and GOT fame)\nwas the voice of Steppenwolf in #ZackSnydersJusticeLeague \nHis voi\xe2\x80\xa6'",4,ZackSnydersJusticeLeague,1584,1735
2021-06-10 16:00:51,b'T hooked up with Nat while Harry Potter read causally in the background',0,None,5,0
2021-06-10 16:00:45,b'Severe back pain and anxiously waiting to hear back about a developer role is made all the better by indoctrinating\xe2\x80\xa6 https://t.co/O0CyMY3fVx',0,None,170,422
2021-06-10 16:00:36,b'watching harry potter really brings me so much comfort \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',0,None,195,199
2021-06-10 16:00:36,b'@sgeaerreceese Harry Potter \nFriends\nVolver al futuro',0,None,3209,4385
2021-06-10 16:00:34,b'@Nlechoppa1 What the fuck is mugwort? Sorry but I\xe2\x80\x99m not ingesting anything that sounds like a Harry Potter garden plant',0,None,124,485
2021-06-10 16:00:34,b'@fraufrasl harry potter!',0,None,1363,1000
2021-06-10 16:00:33,b'New Harry Potter Doctor Who TV Show: JACOREY WHO https://t.co/jeCuXDm26X @HarryPotterFilm @bbcdoctorwho @HBO',1,None,39,467
2021-06-10 16:00:26,"b'RT @DCWorldTelugu: Do you know, Ciar\xc3\xa1n Hinds (Harry Potter and GOT fame)\nwas the voice of Steppenwolf in #ZackSnydersJusticeLeague \nHis voi\xe2\x80\xa6'",4,ZackSnydersJusticeLeague,1353,587
2021-06-10 16:00:24,"b""RT @fodderfigure: I've never read a word or seen a minute of Harry Potter. I've spent the past two decades nodding and pretending to unders\xe2\x80\xa6""",2,None,175,1051
2021-06-10 16:00:15,b'Harry Potter!    Such an honor it\n                 is!',0,None,27,184
2021-06-10 16:00:14,b'You like Harry Potter podcasts right? That\xe2\x80\x99s why you are here! Great! So go check out this weeks promo podcast \xe2\x80\x9cA V\xe2\x80\xa6 https://t.co/nfhbH61GAq',0,None,107,140
2021-06-10 16:00:04,"b'i literally read it as ""Her Me Own"" bc I\'d never read harry potter nor watched the movies when i presented my readi\xe2\x80\xa6 https://t.co/Y7XWLoLPjf'",0,None,81,206
2021-06-10 16:00:03,"b""Harry Potter went a long way from not being able to catch a Single Letter at the Dursley's house to being the Youngest Seeker in a Century""",0,None,125665,87926
2021-06-10 16:00:01,b'#HarryPotter fans get ready for a new Edgar Allen Poe https://t.co/IJ6fd3dyGK https://t.co/s3j16GU57u',0,HarryPotter,4856,1986
2021-06-10 15:59:57,"b'@silvercitygirls OH in that case pride and prejudice, inception, pirates of the caribbean and harry potter and the\xe2\x80\xa6 https://t.co/OT6m86xd8V'",0,None,516,508
2021-06-10 15:59:40,b'Clark Kent - Harry Potter \xf0\x9f\x98\x86 https://t.co/EHXmLnoEDQ',0,None,7197,6357
2021-06-10 15:59:05,"b""This nursery's style sets the tone for the next generation of Harry Potter fans. #interiordesign #homedecor\xe2\x80\xa6 https://t.co/4nFkV88FKP""",0,interiordesign,6,11
2021-06-10 15:58:53,b'RT @shenzaaa_: primark really had the chance to capitalise on creating basic y2k clothing items but instead have continued to pledge allegi\xe2\x80\xa6',7,None,333,483
2021-06-10 15:58:51,"b'RT @dora_t0nks: as representatividades em Harry Potter, \na thread! https://t.co/bcdqSrAFP6'",1063,None,322,323
2021-06-10 15:58:43,"b'Do you know, Ciar\xc3\xa1n Hinds (Harry Potter and GOT fame)\nwas the voice of Steppenwolf in #ZackSnydersJusticeLeague \nHi\xe2\x80\xa6 https://t.co/MQ0QCvSUf2'",4,ZackSnydersJusticeLeague,2342,29
2021-06-10 15:58:38,"b'RT @dora_t0nks: as representatividades em Harry Potter, \na thread! https://t.co/bcdqSrAFP6'",1063,None,105,384
2021-06-10 15:58:28,b'harry potter was a child who knew somebody was out to kill him and he didn\xe2\x80\x99t even have a family before ron &amp; hermio\xe2\x80\xa6 https://t.co/1NLBaVQlgQ',0,None,1322,1918
2021-06-10 15:58:26,"b'12. hmmm. chocolate ice cream, Harry Potter movies, Ouran High School Host Club, reading fanfiction (guilty of read\xe2\x80\xa6 https://t.co/p2j420Qn3s'",0,None,711,794
2021-06-10 15:58:22,b'Peter Pettigrew baffled me in Harry Potter. He lost everything.  Gained nothing. Ended up uglier and worse off for\xe2\x80\xa6 https://t.co/LNnPCZzN5c',0,None,142,543
2021-06-10 15:58:20,b'RT @InezCrys: Watching Harry Potter is not for the sleepy I finally made it to #5 after watching 1-4 50x each',1,None,820,1400
2021-06-10 15:58:16,"b'just started rewatching the 6th harry potter movie and holy shit everything feels so rushed, it\'s like ""hello harry\xe2\x80\xa6 https://t.co/MaML9hXETo'",0,None,62,151
2021-06-10 15:58:13,"b'Simply saying nerdy stuff doesn\'t exist anymore just shows you\'re ignorant of fairly sizable chunks of ""nerd subcul\xe2\x80\xa6 https://t.co/gvnu9apveE'",0,None,1046,1431
2021-06-10 15:58:03,"b""@christttwarrior @MindfulDamage @Call_Me_Emo1 @AfricanApostasy It's a book. Most likely written by men. Full of cla\xe2\x80\xa6 https://t.co/4BpQ2GNXZ9""",0,None,681,361
2021-06-10 15:57:36,"b'RT @RedElixier: @Rebeka_White Matthew Nightingale has never felt like he belonged, until his path crossed with a secret society of alchemis\xe2\x80\xa6'",1,None,9623,6312
2021-06-10 15:57:34,b'Harry Potter Doctor Who Show: JACOREY WHO https://t.co/jeCuXDm26X',1,None,39,467
2021-06-10 15:57:23,"b""RT @wjsani: Bambam's highlight medley seemed like a combination of harry potter, Alice in wonderland and some space movies ITS SO ARTISTIC\xe2\x80\xa6""",27,None,49,366
2021-06-10 15:57:20,b'RT @starlitaeyeon: harry potter sana potter arigatouuu!\n\n#onceselcaday #osd \n@JYPETWICE https://t.co/Md1dAqXSMx',20,onceselcaday,124,217
2021-06-10 15:57:16,b'New Harry Potter Doctor Who Show: JACOREY WHO https://t.co/jeCuXDm26X',1,None,39,467
2021-06-10 15:57:15,b'Heyyy so I\xe2\x80\x99m not new to stan twt but I could use some more moots. Please like/RT to help \xe2\x9c\xa8\n\n\xe2\x80\x94 marvel comics/mcu\n\xe2\x80\x94 x\xe2\x80\xa6 https://t.co/3NGLZl0t4G',0,None,853,1328
2021-06-10 15:57:08,"b'Titanic, Harry Potter, me before you\xe2\x80\xa6 https://t.co/bgUCBWR8ju'",0,None,215,92
2021-06-10 15:57:04,"b""I don't remember like half of these spells in the Harry Potter universe #LegoHarryPotter #NintendoSwitch https://t.co/AhDoXlJDH7""",0,LegoHarryPotter,464,294
2021-06-10 15:57:04,b'@ifsgraham Harry Potter \xc2\xbf',0,None,226,282
2021-06-10 15:57:02,"b'RT @moonlitmona: \xe2\xa0\x80\n \xe2\xa0\x80         \'You\'re a witch, Miss Burke.\'\n\n \xe2\xa0\x80         ""\xf0\x9d\x99\x84\'\xf0\x9d\x99\xa2 \xf0\x9d\x99\x96 \xf0\x9d\x99\xac\xf0\x9d\x99\x9d\xf0\x9d\x99\x96\xf0\x9d\x99\xa9 ?""\n\n \xe2\xa0\x80         She said that iconic sentence out loud t\xe2\x80\xa6'",9,None,636,500
2021-06-10 15:56:59,b'Harry Potter Doctor Who TV Show: JACOREY WHO https://t.co/jeCuXDm26X',1,None,39,467
2021-06-10 15:56:53,"b'RT @dora_t0nks: as representatividades em Harry Potter, \na thread! https://t.co/bcdqSrAFP6'",1063,None,331,1590
2021-06-10 15:56:51,b'@hornychris___ 3/4 Harry Potter is good',0,None,1611,1309
2021-06-10 15:56:50,"b""Also, can ANYTHING I like not come with some massive asterisk these days? I'm already dealing with Harry Potter and\xe2\x80\xa6 https://t.co/RxEGhWHcye""",0,None,73,167
2021-06-10 15:56:46,b'Harry Potter https://t.co/ckBqtbCRsQ',0,None,275,336
2021-06-10 15:56:45,b'Harry Potter Doctor Who TV Show: JACOREY WHO https://t.co/2GkVOxlG9C',1,None,39,467
2021-06-10 15:56:44,b'RT @shenzaaa_: primark really had the chance to capitalise on creating basic y2k clothing items but instead have continued to pledge allegi\xe2\x80\xa6',7,None,1205,835
2021-06-10 15:56:32,b'RT @Artists_Ali: I made a media criticism video using Dudley Dursley from Harry Potter to talk about how badly we are failing fat kids as a\xe2\x80\xa6',15,None,195,555
2021-06-10 15:56:28,b'Heyyy so I\xe2\x80\x99m not new to stan twt but I could use some more moots. Please like/RT to help \xe2\x9c\xa8\n\n\xe2\x80\x94 marvel comics/mcu\n\xe2\x80\x94 x\xe2\x80\xa6 https://t.co/9vYTV9kcmJ',0,None,488,687
2021-06-10 15:56:19,b'@IAmSiddhiHello Dadi ke forehead par Harry Potter ka scar hai-\nMrs. Indrani Dadi Harry Puttar Flipper Vyom the Shunya the Zero.',0,None,112,19
2021-06-10 15:56:18,b'New Harry Potter Doctor Who TV Show: JACOREY WHO https://t.co/2GkVOxlG9C',1,None,39,467
2021-06-10 15:56:09,b'@writingiswar It means when a half human/half mermaid teenager learns she has magical powers and has to save the un\xe2\x80\xa6 https://t.co/Dfh8D9nM2x',0,None,7302,4248
2021-06-10 15:56:03,b'fuck harry potter tho',0,None,395,392
2021-06-10 15:55:56,"b""@Kiraofthewind1 Agreed. The topical moralizing villain of our time isn't a corrupted priest, but a corrupted activi\xe2\x80\xa6 https://t.co/mg6GyM7xWB""",0,None,5769,6348
2021-06-10 15:55:53,b'I\xe2\x80\x99m going to Harry Potter World today for the first time and I\xe2\x80\x99m too excited not to share.',0,None,3082,2145
2021-06-10 15:55:52,b'New Harry Potter Doctor Who TV Show: JACOREY WHO https://t.co/KhhaK7QVde https://t.co/vwkkgodDJG',1,None,39,467
2021-06-10 15:55:49,"b""@esaagar Well, we are nowhere near that but us at @Nerdsdoing2020 are having a blast! Can't wait to start our Harry\xe2\x80\xa6 https://t.co/1jv0hhwZWO""",0,None,44,344
2021-06-10 15:55:48,b'@LTLatins Harry Potter \nREQUEST @Louis_Tomlinson @MTV #FridayLivestream',0,FridayLivestream,350,373
2021-06-10 15:55:36,b'RT @janitorIevi: harry potter and the mystery of why the majority of erwin smith stans are lesbians.',30,None,200,745
2021-06-10 15:55:31,b'RT @TweetYukiTweet: Remember when Junta added a video file in a newspaper \xf0\x9f\x99\x82\nHarry Potter? who? https://t.co/sSSzoM6VK6',34,None,232,900
2021-06-10 15:55:27,b'New Harry Potter Doctor Who TV Show: JACOREY WHO https://t.co/jeCuXDm26X https://t.co/Q5eHRJpnFz',1,None,39,467
2021-06-10 15:55:22,b'RT @wizardingfake: \xe2\xa0\x80 \n                               \xe2\x9c\xae \xf0\x9d\x90\x95\xf0\x9d\x90\x88\xf0\x9d\x90\x8e\xf0\x9d\x90\x8b\xf0\x9d\x90\x84\xf0\x9d\x90\x93 \xf0\x9d\x90\x96\xf0\x9d\x90\x88\xf0\x9d\x90\x8d\xf0\x9d\x90\x93\xf0\x9d\x90\x84\xf0\x9d\x90\x91\xf0\x9d\x90\x92 \n                \xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\n\n        \xe2\x9c\xa7 Original character from th\xe2\x80\xa6',134,None,26,39
2021-06-10 15:55:22,b'|| simping for harry james potter hours: open',0,None,130,80
2021-06-10 15:55:11,b'harry potter https://t.co/8CFOMCdnjQ',0,None,1248,703
2021-06-10 15:55:11,"b'hai es dudley dursley, el primo de harry potter.'",0,None,1558,840
