created,text,retwc,hashtag,followers,friends
2021-06-07 15:14:42,"b""@NehandaMusic I adopted a pigeon once. He had been hit by a car and couldn't fly. He lived with my guineapig and wo\xe2\x80\xa6 https://t.co/fDxBY5809m""",0,None,5006,2432
2021-06-07 15:14:40,"b""@iamspiderbro I'm not into Harry Potter and I never was, the first movie SUCKED\n\nBut like, why buy a wizard robe wh\xe2\x80\xa6 https://t.co/JswET1THL8""",0,None,115,150
2021-06-07 15:14:40,b'celebrating the classics super hard\n\nThe Hunger Games x Harry Potter AU - https://t.co/LlnbKbo8qU https://t.co/29Azmgphga',0,None,270,253
2021-06-07 15:14:37,b'am i gonna binge watch harry potter for the first time?\n\n.\n.\n.\n.\n.\n.\n\nyeah.',0,None,120,193
2021-06-07 15:14:32,b'RT @mytearsricxcht: \xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\n\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xf0\x9d\x90\x84\xf0\x9d\x90\x8c\xf0\x9d\x90\x84\xf0\x9d\x90\x91\xf0\x9d\x90\x80\xf0\x9d\x90\x94\xf0\x9d\x90\x83\xf0\x9d\x90\x84 \xf0\x9d\x90\x8d\xf0\x9d\x90\x8e\xf0\x9d\x90\x93\xf0\x9d\x90\x93\n\xe2\xa0\x80\n\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80  WITCH  \xe2\x96\x8cANIMAGUS\nSLYTHERIN PRIDE \xe2\xa4\xb9 PURE BLOOD\n\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\x9d\xaa HARRY POTTER OC \xe2\x9d\xab \n\xe2\xa0\x80\xe2\xa0\x80\xe2\x80\xa6',18,None,94,86
2021-06-07 15:14:32,b'For reference: 80k is longer than the first Harry Potter book. Fic writers write literal books for free. https://t.co/QzPV31FGS8',0,None,87,89
2021-06-07 15:14:29,b'Hermione Granger - Harry Potter',0,None,87,93
2021-06-07 15:14:29,b'RT @leeTyong77: \xe2\x95\xb0\xe2\x98\x85 Day 7\n\xf0\x9f\x92\x8c : \xe2\x9d\x9d\xf0\x9d\x91\xbe\xf0\x9d\x92\x89\xf0\x9d\x92\x82\xf0\x9d\x92\x95 \xf0\x9d\x92\x8a\xf0\x9d\x92\x94 \xf0\x9d\x92\x9a\xf0\x9d\x92\x90\xf0\x9d\x92\x96\xf0\x9d\x92\x93 \xf0\x9d\x92\x87\xf0\x9d\x92\x82\xf0\x9d\x92\x97\xf0\x9d\x92\x90\xf0\x9d\x92\x93\xf0\x9d\x92\x8a\xf0\x9d\x92\x95\xf0\x9d\x92\x86 \xf0\x9d\x92\x8e\xf0\x9d\x92\x90\xf0\x9d\x92\x97\xf0\x9d\x92\x8a\xf0\x9d\x92\x86\xf0\x9d\x92\x94 \xf0\x9d\x92\x93\xf0\x9d\x92\x86\xf0\x9d\x92\x84\xf0\x9d\x92\x90\xf0\x9d\x92\x8e\xf0\x9d\x92\x8e\xf0\x9d\x92\x86\xf0\x9d\x92\x8f\xf0\x9d\x92\x85\xf0\x9d\x92\x82\xf0\x9d\x92\x95\xf0\x9d\x92\x8a\xf0\x9d\x92\x90\xf0\x9d\x92\x8f \xf0\x9d\x92\x87\xf0\x9d\x92\x90\xf0\x9d\x92\x93 \xf0\x9d\x92\x95\xf0\x9d\x92\x82\xf0\x9d\x92\x86\xf0\x9d\x92\x9a\xf0\x9d\x92\x90\xf0\x9d\x92\x8f\xf0\x9d\x92\x88\xe2\x9d\x9e\n\n\xf0\x9f\x8c\xb9: Percy jackson! Maybe Taeyong will like it becaus\xe2\x80\xa6',103,None,458,502
2021-06-07 15:14:29,b'RT @CellinThis: @SimpPilgrim one full page of a Harry Potter book \xf0\x9d\x94\xab\xf0\x9d\x94\xa6\xf0\x9d\x94\xa4\xf0\x9d\x94\xa4\xf0\x9d\x94\xb2\xf0\x9d\x94\xa5',4,None,78,315
2021-06-07 15:14:28,b'RT @_aiyanamichelle: biiiitch they added all 8 harry potter movies to hbo no one talk to me',3,None,774,630
2021-06-07 15:14:17,b'RT @tyongchoco: \xf0\x9f\x97\x92 [ \xf0\x9d\x90\x83\xf0\x9d\x90\x80\xf0\x9d\x90\x98 \xf0\x9d\x9f\x95 ]\n\xe2\x95\xb0 what is your favorite movie(s) recommendation for Taeyong?\n\ni recommend these movies with 4 different genres\xe2\x80\xa6',30,None,110,225
2021-06-07 15:14:00,"b""RT @Raydiance77: Yo Ace Ventura copied OnePiece\nCruella copied(its not feather but it's big coat and doffy wears a big coat so it's a copy)\xe2\x80\xa6""",1,None,823,1720
2021-06-07 15:13:58,b'I came into work and did a lot of work. Now I\xe2\x80\x99m about to eat lunch and watch Harry Potter \xf0\x9f\x98\xad',0,None,1355,1415
2021-06-07 15:13:52,b'RT @HarryPotterMAEN: Remember this classic tune?\n\nGet ready to master the magic in Harry Potter: Magic Awakened.\n\n#HarryPotter #MagicAwaken\xe2\x80\xa6',728,HarryPotter,9,66
2021-06-07 15:13:42,b'@alolansoleil you\xe2\x80\x99ve seen that list i made haven\xe2\x80\x99t you lucy? \xf0\x9f\x98\x82\xf0\x9f\x98\x82 i am on a harry potter au binge but that\xe2\x80\x99s kinda cl\xe2\x80\xa6 https://t.co/jF8HKYl6sU',0,None,144,156
2021-06-07 15:13:39,"b'\xf0\x9f\x97\x93 Day-7\n\n\xf0\x9f\x92\x8c: Your favorite movie(s) recommendation for taeyong? \n\xf0\x9f\x8c\xb9: i don\xe2\x80\x99t watch movie that much, maybe Harry Potte\xe2\x80\xa6 https://t.co/dk0pgcVOWd'",0,None,32,194
2021-06-07 15:13:39,b'RT @_harleyeji: #JAKE as Harry Potter https://t.co/0vinxv39lq',12,JAKE,323,701
2021-06-07 15:13:37,"b""@saikaashi they look like they're in those little chocolate frog cards from harry potter""",0,None,345,466
2021-06-07 15:13:34,b'RT @elle_oftheball: Folks saying \xe2\x80\x9cobviously I don\xe2\x80\x99t support J. K. Rowling\xe2\x80\x9d without in any way evaluating or adjusting their relationship wi\xe2\x80\xa6',552,None,108,213
2021-06-07 15:13:34,"b'RT @neotyonglee: \xe2\x80\x94 Day 7\n\nQ; What is your favorite movie(s) recommendation for Taeyong\n\n\xe2\x80\x94 Harry Potter, favorit bgt seru bngt lagi \xf0\x9f\x98\x8d\n\n#TAEY\xe2\x80\xa6'",73,None,199,361
2021-06-07 15:13:33,"b'Whenever someone compliments me on my ""harry potter glasses"" I have to resist the urge to rip them off my face and stomp on them'",0,None,254,100
2021-06-07 15:13:32,b'RT @bee_jass: I love the fact that Harry Potter is on HBO max.',1,None,1288,1025
2021-06-07 15:13:27,"b'RT @HPotterUniverse: The Wizarding World of Harry Potter in Orlando, Florida \xe2\x9a\xa1\xef\xb8\x8f https://t.co/rfDe3yBT43'",31,None,194,471
2021-06-07 15:13:24,"b'RT @TY0NGQIN: \xca\x9a day 7: what is your favorite movie(s) recommendation for taeyong? \xc9\x9e\n\nall of disney movies, superhero movies, and harry pott\xe2\x80\xa6'",82,None,2328,2301
2021-06-07 15:13:23,b'RT @JBtheMan_: He might not be able to read a Harry Potter book but the mf make money',1,None,727,374
2021-06-07 15:13:07,b'RT @HarryPotterMAEN: Remember this classic tune?\n\nGet ready to master the magic in Harry Potter: Magic Awakened.\n\n#HarryPotter #MagicAwaken\xe2\x80\xa6',728,HarryPotter,35,233
2021-06-07 15:12:57,b'@lesbosforsap but we already have to watch all of the harry potter movies',0,None,1816,1708
2021-06-07 15:12:51,"b'@Wrabbit1 No peace anywhere! If anybody needs therapy, it\xe2\x80\x99s Harry Potter.'",0,None,19818,1285
2021-06-07 15:12:46,b'RT @tyongchoco: \xf0\x9f\x97\x92 [ \xf0\x9d\x90\x83\xf0\x9d\x90\x80\xf0\x9d\x90\x98 \xf0\x9d\x9f\x95 ]\n\xe2\x95\xb0 what is your favorite movie(s) recommendation for Taeyong?\n\ni recommend these movies with 4 different genres\xe2\x80\xa6',30,None,2868,2765
2021-06-07 15:12:42,b'@Bethany10678226 @TheShaunWallace Brilliant harry potter',0,None,147,145
2021-06-07 15:12:41,b'RT @elle_oftheball: Folks saying \xe2\x80\x9cobviously I don\xe2\x80\x99t support J. K. Rowling\xe2\x80\x9d without in any way evaluating or adjusting their relationship wi\xe2\x80\xa6',552,None,248,620
2021-06-07 15:12:34,"b'I hate Gryffindors. They always go to the Restricted Section of the Library, no matter what I say! Harry Potter especially.'",0,None,6,0
2021-06-07 15:12:33,b'@jhopeiseating Listen idk i am like watching friends rn and kinda liked it\nAnd about Harry Potter I have read all b\xe2\x80\xa6 https://t.co/WDAr3ER7YO',0,None,1206,1250
2021-06-07 15:12:23,"b'RT @afrodityong: \xe2\x99\xa9D-7\xe2\x99\xa5; your favorite movies recommendation for taeyong\xe2\x99\xa9\n\nharry potter, 5 feet apart, la la land, enola holmes. idk taeyong\xe2\x80\xa6'",164,None,822,992
2021-06-07 15:12:00,b'RT @angvsny: the best Harry Potter movie is prisoner of azkaban .',4,None,385,218
2021-06-07 15:11:55,b'RT @PotterWorldUK: 7 June 2016: Harry Potter and the Cursed Child begins previews in London. https://t.co/ghrpMy2efE',84,None,245,449
2021-06-07 15:11:54,b'\xf0\x9f\xab\x82 rewatching harry potter \xf0\x9f\xab\x82',0,None,26,89
2021-06-07 15:11:54,b'RT @tyongchoco: \xf0\x9f\x97\x92 [ \xf0\x9d\x90\x83\xf0\x9d\x90\x80\xf0\x9d\x90\x98 \xf0\x9d\x9f\x95 ]\n\xe2\x95\xb0 what is your favorite movie(s) recommendation for Taeyong?\n\ni recommend these movies with 4 different genres\xe2\x80\xa6',30,None,422,440
2021-06-07 15:11:49,"b'RT @NewYorker: In our Monday crossword, 40-Down: The Half-Blood Prince, in \xe2\x80\x9cHarry Potter and the Half-Blood Prince\xe2\x80\x9d (5 letters). https://t.\xe2\x80\xa6'",6,None,721,3586
2021-06-07 15:11:45,"b""@Bobby_Seagull @TheAnswerTrap @Channel4 It's the pop culture part of it that puts me off. I like the deeper subject\xe2\x80\xa6 https://t.co/PCxVEnSt2k""",0,None,736,268
2021-06-07 15:11:44,b'@INFORMLOUIES Harry Potter REQUEST @Louis_Tomlinson @MTV #FridayLivestream',0,FridayLivestream,548,718
2021-06-07 15:11:43,b'RT @HarryPotterMAEN: Remember this classic tune?\n\nGet ready to master the magic in Harry Potter: Magic Awakened.\n\n#HarryPotter #MagicAwaken\xe2\x80\xa6',728,HarryPotter,13,89
2021-06-07 15:11:39,b'RT @csurita92: I want to lay in bed and watch Harry Potter all day',592,None,145,186
2021-06-07 15:11:38,b'RT @tyongchoco: \xf0\x9f\x97\x92 [ \xf0\x9d\x90\x83\xf0\x9d\x90\x80\xf0\x9d\x90\x98 \xf0\x9d\x9f\x95 ]\n\xe2\x95\xb0 what is your favorite movie(s) recommendation for Taeyong?\n\ni recommend these movies with 4 different genres\xe2\x80\xa6',30,None,1957,2038
2021-06-07 15:11:29,b'RT @HarryPotterMAEN: Remember this classic tune?\n\nGet ready to master the magic in Harry Potter: Magic Awakened.\n\n#HarryPotter #MagicAwaken\xe2\x80\xa6',728,HarryPotter,0,127
2021-06-07 15:11:22,b'RT @HarryPotterMAEN: Remember this classic tune?\n\nGet ready to master the magic in Harry Potter: Magic Awakened.\n\n#HarryPotter #MagicAwaken\xe2\x80\xa6',728,HarryPotter,377,578
2021-06-07 15:11:19,b'RT @HarryPotterMAEN: Remember this classic tune?\n\nGet ready to master the magic in Harry Potter: Magic Awakened.\n\n#HarryPotter #MagicAwaken\xe2\x80\xa6',728,HarryPotter,217,236
2021-06-07 15:11:19,"b'RT @afrodityong: \xe2\x99\xa9D-7\xe2\x99\xa5; your favorite movies recommendation for taeyong\xe2\x99\xa9\n\nharry potter, 5 feet apart, la la land, enola holmes. idk taeyong\xe2\x80\xa6'",164,None,2735,2394
2021-06-07 15:11:16,b'RT @vennersys: The new Harry Potter store in New York combines immersive experiences and entertainment to provide an unparalleled retail ex\xe2\x80\xa6',1,None,8941,1020
2021-06-07 15:11:03,b'@jetkosupremacy i\xe2\x80\x99m not going to pretend like harry potter wasn\xe2\x80\x99t my main personality trait from 2nd-5th grade \xf0\x9f\x98\xab',0,None,150,84
2021-06-07 15:10:57,b'RT @hourlydanieI: harry james potter comfort character so true!! https://t.co/7Gax4rmpcU',14,None,2747,2512
2021-06-07 15:10:57,b'I will be streaming TONIGHT around 4 or 5pm EST!! Not sure exactly when lol but I will let y\xe2\x80\x99all know \xe2\x98\xba\xef\xb8\x8f. We will b\xe2\x80\xa6 https://t.co/YKm4k37USm',0,None,562,562
2021-06-07 15:10:55,b'RT @tyongchoco: \xf0\x9f\x97\x92 [ \xf0\x9d\x90\x83\xf0\x9d\x90\x80\xf0\x9d\x90\x98 \xf0\x9d\x9f\x95 ]\n\xe2\x95\xb0 what is your favorite movie(s) recommendation for Taeyong?\n\ni recommend these movies with 4 different genres\xe2\x80\xa6',30,None,2332,2309
2021-06-07 15:10:43,b'Back at it! The front door opened like a scene from Harry Potter and I just stared at it in awe. I\xe2\x80\x99m sure I gave th\xe2\x80\xa6 https://t.co/pMj8OyzdyN',0,None,94,94
2021-06-07 15:10:37,b'RT @elle_oftheball: Folks saying \xe2\x80\x9cobviously I don\xe2\x80\x99t support J. K. Rowling\xe2\x80\x9d without in any way evaluating or adjusting their relationship wi\xe2\x80\xa6',552,None,91,260
